date,stock_id,deal_price,volume,Time,TickType
2021-01-22,2603,32.2,1,09:00:23.829,2
2021-01-22,2603,32.2,9,09:00:23.967,0
2021-01-22,2603,32.25,20,09:00:24.079,1
2021-01-22,2603,32.2,1,09:00:24.103,2
2021-01-22,2603,32.2,1,09:00:24.156,2
2021-01-22,2603,32.2,8,09:00:24.164,0
2021-01-22,2603,32.2,4,09:00:24.311,1
2021-01-22,2603,32.25,1,09:00:24.336,1
2021-01-22,2603,32.15,3,09:00:24.391,2
2021-01-22,2603,32.15,39,09:00:24.975,2
2021-01-22,2603,32.15,6,09:00:25.104,2
2021-01-22,2603,32.2,5,09:00:25.227,1
2021-01-22,2603,32.15,3,09:00:25.396,2
2021-01-22,2603,32.15,1,09:00:25.419,2
2021-01-22,2603,32.2,5,09:00:25.494,1
2021-01-22,2603,32.2,1,09:00:25.543,2
2021-01-22,2603,32.25,142,09:00:25.570,1
2021-01-22,2603,32.3,1,09:00:25.576,2
2021-01-22,2603,32.3,19,09:00:25.599,0
2021-01-22,2603,32.2,5,09:00:25.608,2
2021-01-22,2603,32.2,1,09:00:25.929,2
2021-01-22,2603,32.2,2,09:00:26.525,2
2021-01-22,2603,32.25,4,09:00:27.161,1
2021-01-22,2603,32.25,5,09:00:27.227,2
2021-01-22,2603,32.25,1,09:00:27.261,0
2021-01-22,2603,32.2,10,09:00:27.269,2
2021-01-22,2603,32.2,1,09:00:27.520,2
2021-01-22,2603,32.3,1,09:00:27.893,1
2021-01-22,2603,32.2,2,09:00:28.215,2
2021-01-22,2603,32.2,10,09:00:28.371,2
2021-01-22,2603,32.2,3,09:00:28.779,2
2021-01-22,2603,32.2,10,09:00:28.891,2
2021-01-22,2603,32.25,1,09:00:29.331,1
2021-01-22,2603,32.3,20,09:00:29.490,1
2021-01-22,2603,32.3,3,09:00:29.793,2
2021-01-22,2603,32.3,40,09:00:29.939,2
2021-01-22,2603,32.3,4,09:00:30.355,2
2021-01-22,2603,32.3,50,09:00:30.470,2
2021-01-22,2603,32.3,1,09:00:30.497,2
2021-01-22,2603,32.3,178,09:00:30.503,2
2021-01-22,2603,32.3,1,09:00:30.579,2
2021-01-22,2603,32.3,2,09:00:30.611,2
2021-01-22,2603,32.3,106,09:00:30.669,0
2021-01-22,2603,32.35,10,09:00:30.892,1
2021-01-22,2603,32.25,5,09:00:31.067,2
2021-01-22,2603,32.35,3,09:00:31.337,1
2021-01-22,2603,32.35,10,09:00:31.402,1
2021-01-22,2603,32.35,6,09:00:31.591,1
2021-01-22,2603,32.25,20,09:00:31.670,2
2021-01-22,2603,32.25,19,09:00:31.905,2
2021-01-22,2603,32.25,15,09:00:31.954,2
2021-01-22,2603,32.25,56,09:00:32.121,0
2021-01-22,2603,32.25,1,09:00:32.412,1
2021-01-22,2603,32.35,7,09:00:32.463,1
2021-01-22,2603,32.25,1,09:00:32.490,2
2021-01-22,2603,32.25,3,09:00:32.495,2
2021-01-22,2603,32.3,1,09:00:32.733,1
2021-01-22,2603,32.35,14,09:00:32.775,1
2021-01-22,2603,32.35,86,09:00:32.802,0
2021-01-22,2603,32.3,1,09:00:32.812,2
2021-01-22,2603,32.3,2,09:00:33.051,2
2021-01-22,2603,32.4,1,09:00:33.531,1
2021-01-22,2603,32.4,5,09:00:33.791,1
2021-01-22,2603,32.4,5,09:00:33.804,0
2021-01-22,2603,32.45,30,09:00:33.946,1
2021-01-22,2603,32.45,1,09:00:34.131,1
2021-01-22,2603,32.3,5,09:00:34.309,2
2021-01-22,2603,32.35,1,09:00:34.542,1
2021-01-22,2603,32.4,3,09:00:35.131,1
2021-01-22,2603,32.4,5,09:00:35.183,2
2021-01-22,2603,32.4,4,09:00:35.364,2
2021-01-22,2603,32.45,20,09:00:35.409,1
2021-01-22,2603,32.4,1,09:00:35.599,2
2021-01-22,2603,32.4,10,09:00:35.639,2
2021-01-22,2603,32.4,2,09:00:35.701,2
2021-01-22,2603,32.4,1,09:00:35.767,2
2021-01-22,2603,32.4,6,09:00:35.854,2
2021-01-22,2603,32.4,5,09:00:35.916,2
2021-01-22,2603,32.45,5,09:00:36.260,1
2021-01-22,2603,32.4,10,09:00:36.408,2
2021-01-22,2603,32.4,4,09:00:36.641,2
2021-01-22,2603,32.4,10,09:00:36.691,2
2021-01-22,2603,32.4,52,09:00:36.870,2
2021-01-22,2603,32.4,26,09:00:36.871,0
2021-01-22,2603,32.4,10,09:00:37.118,1
2021-01-22,2603,32.4,16,09:00:37.212,2
2021-01-22,2603,32.4,2,09:00:37.364,2
2021-01-22,2603,32.45,5,09:00:37.460,1
2021-01-22,2603,32.45,1,09:00:37.571,1
2021-01-22,2603,32.45,1,09:00:37.646,1
2021-01-22,2603,32.4,1,09:00:37.723,2
2021-01-22,2603,32.45,3,09:00:37.826,1
2021-01-22,2603,32.45,3,09:00:38.564,1
2021-01-22,2603,32.4,1,09:00:39.130,2
2021-01-22,2603,32.35,2,09:00:39.164,2
2021-01-22,2603,32.4,2,09:00:39.565,1
2021-01-22,2603,32.45,10,09:00:39.701,1
2021-01-22,2603,32.45,5,09:00:39.743,1
2021-01-22,2603,32.45,2,09:00:39.837,1
2021-01-22,2603,32.45,5,09:00:39.960,1
2021-01-22,2603,32.4,1,09:00:40.021,2
2021-01-22,2603,32.4,15,09:00:40.159,2
2021-01-22,2603,32.4,1,09:00:40.390,2
2021-01-22,2603,32.4,1,09:00:40.526,2
2021-01-22,2603,32.4,2,09:00:40.587,2
2021-01-22,2603,32.45,50,09:00:40.983,1
2021-01-22,2603,32.4,1,09:00:41.380,2
2021-01-22,2603,32.4,3,09:00:41.915,2
2021-01-22,2603,32.45,1,09:00:42.250,1
2021-01-22,2603,32.45,1,09:00:42.281,1
2021-01-22,2603,32.4,15,09:00:42.591,2
2021-01-22,2603,32.45,5,09:00:42.721,1
2021-01-22,2603,32.4,13,09:00:42.831,2
2021-01-22,2603,32.45,3,09:00:42.842,1
2021-01-22,2603,32.45,5,09:00:42.843,1
2021-01-22,2603,32.4,1,09:00:42.871,2
2021-01-22,2603,32.45,1,09:00:43.000,1
2021-01-22,2603,32.4,2,09:00:43.061,2
2021-01-22,2603,32.45,1,09:00:43.745,1
2021-01-22,2603,32.45,1,09:00:43.756,1
2021-01-22,2603,32.45,2,09:00:43.798,1
2021-01-22,2603,32.4,1,09:00:43.839,2
2021-01-22,2603,32.4,5,09:00:43.984,2
2021-01-22,2603,32.45,2,09:00:44.249,1
2021-01-22,2603,32.45,1,09:00:44.385,1
2021-01-22,2603,32.45,1,09:00:44.619,1
2021-01-22,2603,32.45,1,09:00:44.622,1
2021-01-22,2603,32.4,10,09:00:44.707,2
2021-01-22,2603,32.45,2,09:00:44.709,1
2021-01-22,2603,32.45,1,09:00:44.712,1
2021-01-22,2603,32.45,10,09:00:44.759,1
2021-01-22,2603,32.45,5,09:00:44.820,1
2021-01-22,2603,32.45,10,09:00:45.023,1
2021-01-22,2603,32.4,8,09:00:45.134,2
2021-01-22,2603,32.45,1,09:00:45.301,1
2021-01-22,2603,32.45,1,09:00:45.673,1
2021-01-22,2603,32.4,1,09:00:45.681,2
2021-01-22,2603,32.4,3,09:00:46.302,2
2021-01-22,2603,32.4,1,09:00:46.312,2
2021-01-22,2603,32.4,5,09:00:46.325,2
2021-01-22,2603,32.45,2,09:00:46.367,1
2021-01-22,2603,32.4,5,09:00:46.471,2
2021-01-22,2603,32.45,1,09:00:46.519,1
2021-01-22,2603,32.45,1,09:00:46.600,1
2021-01-22,2603,32.45,10,09:00:46.646,1
2021-01-22,2603,32.45,8,09:00:46.694,1
2021-01-22,2603,32.4,3,09:00:46.718,2
2021-01-22,2603,32.4,5,09:00:46.900,2
2021-01-22,2603,32.45,4,09:00:47.170,1
2021-01-22,2603,32.45,6,09:00:47.214,0
2021-01-22,2603,32.5,5,09:00:47.370,1
2021-01-22,2603,32.45,4,09:00:47.417,2
2021-01-22,2603,32.5,3,09:00:47.469,1
2021-01-22,2603,32.5,5,09:00:47.740,1
2021-01-22,2603,32.5,50,09:00:47.810,1
2021-01-22,2603,32.45,37,09:00:47.853,2
2021-01-22,2603,32.45,18,09:00:48.008,1
2021-01-22,2603,32.45,6,09:00:48.161,1
2021-01-22,2603,32.4,5,09:00:48.255,2
2021-01-22,2603,32.45,10,09:00:48.326,1
2021-01-22,2603,32.45,3,09:00:48.360,2
2021-01-22,2603,32.5,1,09:00:48.739,1
2021-01-22,2603,32.45,1,09:00:48.805,2
2021-01-22,2603,32.5,1,09:00:49.050,1
2021-01-22,2603,32.5,3,09:00:49.062,1
2021-01-22,2603,32.5,1,09:00:49.070,1
2021-01-22,2603,32.5,2,09:00:49.128,1
2021-01-22,2603,32.45,1,09:00:49.146,2
2021-01-22,2603,32.5,1,09:00:49.343,1
2021-01-22,2603,32.45,1,09:00:49.469,2
2021-01-22,2603,32.45,2,09:00:49.515,2
2021-01-22,2603,32.45,5,09:00:49.653,2
2021-01-22,2603,32.5,3,09:00:49.761,1
2021-01-22,2603,32.5,50,09:00:49.868,1
2021-01-22,2603,32.5,5,09:00:49.941,1
2021-01-22,2603,32.5,3,09:00:50.016,1
2021-01-22,2603,32.5,1,09:00:50.413,1
2021-01-22,2603,32.5,7,09:00:50.414,1
2021-01-22,2603,32.45,1,09:00:50.433,2
2021-01-22,2603,32.5,20,09:00:50.672,1
2021-01-22,2603,32.45,1,09:00:50.806,2
2021-01-22,2603,32.45,5,09:00:50.899,2
2021-01-22,2603,32.45,1,09:00:50.979,2
2021-01-22,2603,32.5,10,09:00:50.992,1
2021-01-22,2603,32.5,5,09:00:51.316,1
2021-01-22,2603,32.45,1,09:00:51.720,2
2021-01-22,2603,32.5,3,09:00:51.726,1
2021-01-22,2603,32.5,5,09:00:51.792,1
2021-01-22,2603,32.45,4,09:00:51.955,2
2021-01-22,2603,32.45,5,09:00:52.012,2
2021-01-22,2603,32.45,5,09:00:52.201,2
2021-01-22,2603,32.5,3,09:00:52.524,1
2021-01-22,2603,32.5,1,09:00:52.742,1
2021-01-22,2603,32.5,1,09:00:52.779,1
2021-01-22,2603,32.45,5,09:00:53.003,2
2021-01-22,2603,32.5,1,09:00:53.099,1
2021-01-22,2603,32.5,7,09:00:53.424,1
2021-01-22,2603,32.5,2,09:00:53.546,1
2021-01-22,2603,32.45,10,09:00:53.633,2
2021-01-22,2603,32.45,10,09:00:53.714,2
2021-01-22,2603,32.5,5,09:00:53.751,1
2021-01-22,2603,32.45,1,09:00:54.249,2
2021-01-22,2603,32.5,3,09:00:54.434,1
2021-01-22,2603,32.5,5,09:00:54.706,1
2021-01-22,2603,32.5,1,09:00:54.878,1
2021-01-22,2603,32.5,2,09:00:54.891,1
2021-01-22,2603,32.45,1,09:00:55.048,2
2021-01-22,2603,32.45,1,09:00:55.159,2
2021-01-22,2603,32.45,11,09:00:55.209,2
2021-01-22,2603,32.45,1,09:00:55.284,2
2021-01-22,2603,32.45,96,09:00:55.306,0
2021-01-22,2603,32.5,310,09:00:55.373,1
2021-01-22,2603,32.5,8,09:00:55.406,0
2021-01-22,2603,32.55,1,09:00:55.520,1
2021-01-22,2603,32.5,1,09:00:55.550,2
2021-01-22,2603,32.45,5,09:00:55.795,1
2021-01-22,2603,32.4,100,09:00:55.842,2
2021-01-22,2603,32.5,3,09:00:55.863,1
2021-01-22,2603,32.5,2,09:00:55.898,0
2021-01-22,2603,32.4,100,09:00:56.031,2
2021-01-22,2603,32.4,8,09:00:56.058,0
2021-01-22,2603,32.45,5,09:00:56.066,1
2021-01-22,2603,32.45,63,09:00:56.119,2
2021-01-22,2603,32.5,8,09:00:56.143,1
2021-01-22,2603,32.5,1,09:00:56.148,2
2021-01-22,2603,32.5,18,09:00:56.190,1
2021-01-22,2603,32.45,2,09:00:56.196,2
2021-01-22,2603,32.4,5,09:00:56.218,2
2021-01-22,2603,32.45,2,09:00:56.223,1
2021-01-22,2603,32.45,4,09:00:56.432,1
2021-01-22,2603,32.45,2,09:00:56.527,0
2021-01-22,2603,32.35,1,09:00:56.699,2
2021-01-22,2603,32.45,1,09:00:56.724,1
2021-01-22,2603,32.5,1,09:00:56.817,1
2021-01-22,2603,32.5,1,09:00:56.936,1
2021-01-22,2603,32.5,3,09:00:57.140,1
2021-01-22,2603,32.5,2,09:00:57.313,1
2021-01-22,2603,32.45,1,09:00:57.613,2
2021-01-22,2603,32.5,1,09:00:57.760,1
2021-01-22,2603,32.45,2,09:00:57.889,2
2021-01-22,2603,32.45,1,09:00:57.894,1
2021-01-22,2603,32.45,6,09:00:57.912,1
2021-01-22,2603,32.45,2,09:00:58.178,1
2021-01-22,2603,32.45,5,09:00:58.321,1
2021-01-22,2603,32.5,3,09:00:58.393,1
2021-01-22,2603,32.5,1,09:00:58.637,1
2021-01-22,2603,32.5,1,09:00:58.666,1
2021-01-22,2603,32.45,2,09:00:58.675,2
2021-01-22,2603,32.5,10,09:00:59.055,1
2021-01-22,2603,32.5,1,09:00:59.104,1
2021-01-22,2603,32.45,1,09:00:59.117,2
2021-01-22,2603,32.45,7,09:00:59.198,0
2021-01-22,2603,32.5,1,09:00:59.250,1
2021-01-22,2603,32.5,1,09:00:59.335,1
2021-01-22,2603,32.35,100,09:00:59.606,2
2021-01-22,2603,32.45,2,09:00:59.652,1
2021-01-22,2603,32.45,10,09:00:59.918,2
2021-01-22,2603,32.45,1,09:00:59.937,1
2021-01-22,2603,32.45,3,09:01:00.061,1
2021-01-22,2603,32.35,44,09:01:00.235,2
2021-01-22,2603,32.4,3,09:01:00.409,1
2021-01-22,2603,32.45,141,09:01:00.507,1
2021-01-22,2603,32.45,2,09:01:00.770,1
2021-01-22,2603,32.4,4,09:01:00.833,2
2021-01-22,2603,32.45,2,09:01:01.061,1
2021-01-22,2603,32.45,5,09:01:01.107,1
2021-01-22,2603,32.45,2,09:01:01.113,1
2021-01-22,2603,32.45,3,09:01:01.154,1
2021-01-22,2603,32.45,1,09:01:01.385,1
2021-01-22,2603,32.4,3,09:01:01.407,2
2021-01-22,2603,32.45,1,09:01:01.551,1
2021-01-22,2603,32.45,5,09:01:01.705,1
2021-01-22,2603,32.45,1,09:01:01.848,1
2021-01-22,2603,32.45,1,09:01:01.958,1
2021-01-22,2603,32.4,1,09:01:02.057,2
2021-01-22,2603,32.45,5,09:01:02.107,1
2021-01-22,2603,32.45,2,09:01:02.117,1
2021-01-22,2603,32.45,2,09:01:02.200,1
2021-01-22,2603,32.45,1,09:01:02.354,1
2021-01-22,2603,32.45,1,09:01:02.462,1
2021-01-22,2603,32.45,2,09:01:02.558,1
2021-01-22,2603,32.45,20,09:01:02.786,1
2021-01-22,2603,32.4,1,09:01:02.789,2
2021-01-22,2603,32.45,1,09:01:03.002,1
2021-01-22,2603,32.45,3,09:01:03.267,1
2021-01-22,2603,32.45,1,09:01:03.339,1
2021-01-22,2603,32.45,1,09:01:03.344,1
2021-01-22,2603,32.45,20,09:01:03.522,1
2021-01-22,2603,32.4,3,09:01:03.555,2
2021-01-22,2603,32.45,1,09:01:03.633,1
2021-01-22,2603,32.4,1,09:01:03.654,2
2021-01-22,2603,32.45,1,09:01:03.795,1
2021-01-22,2603,32.45,1,09:01:03.806,1
2021-01-22,2603,32.45,98,09:01:03.881,0
2021-01-22,2603,32.4,1,09:01:03.916,2
2021-01-22,2603,32.5,10,09:01:03.968,1
2021-01-22,2603,32.4,20,09:01:04.083,2
2021-01-22,2603,32.4,1,09:01:04.215,2
2021-01-22,2603,32.4,11,09:01:04.371,2
2021-01-22,2603,32.45,1,09:01:04.588,1
2021-01-22,2603,32.4,1,09:01:04.670,2
2021-01-22,2603,32.45,1,09:01:04.779,1
2021-01-22,2603,32.45,3,09:01:04.783,1
2021-01-22,2603,32.4,8,09:01:04.788,2
2021-01-22,2603,32.4,2,09:01:04.902,0
2021-01-22,2603,32.35,25,09:01:04.981,2
2021-01-22,2603,32.5,1,09:01:05.225,1
2021-01-22,2603,32.45,6,09:01:05.257,2
2021-01-22,2603,32.45,5,09:01:05.363,1
2021-01-22,2603,32.45,1,09:01:05.371,1
2021-01-22,2603,32.4,2,09:01:05.372,2
2021-01-22,2603,32.3,1,09:01:05.541,2
2021-01-22,2603,32.4,2,09:01:05.604,1
2021-01-22,2603,32.4,1,09:01:05.613,1
2021-01-22,2603,32.3,100,09:01:05.623,2
2021-01-22,2603,32.3,1,09:01:05.635,2
2021-01-22,2603,32.4,4,09:01:05.637,1
2021-01-22,2603,32.45,1,09:01:05.736,1
2021-01-22,2603,32.45,2,09:01:06.088,1
2021-01-22,2603,32.45,5,09:01:06.315,1
2021-01-22,2603,32.45,3,09:01:06.529,1
2021-01-22,2603,32.4,2,09:01:06.561,2
2021-01-22,2603,32.4,1,09:01:06.567,2
2021-01-22,2603,32.45,3,09:01:06.644,1
2021-01-22,2603,32.45,10,09:01:06.682,1
2021-01-22,2603,32.4,10,09:01:06.705,2
2021-01-22,2603,32.4,1,09:01:06.904,1
2021-01-22,2603,32.3,100,09:01:06.981,2
2021-01-22,2603,32.4,1,09:01:06.984,1
2021-01-22,2603,32.4,1,09:01:07.011,1
2021-01-22,2603,32.3,10,09:01:07.118,2
2021-01-22,2603,32.4,1,09:01:07.156,1
2021-01-22,2603,32.4,1,09:01:07.157,1
2021-01-22,2603,32.4,2,09:01:07.169,2
2021-01-22,2603,32.45,1,09:01:07.528,1
2021-01-22,2603,32.45,3,09:01:07.634,1
2021-01-22,2603,32.4,28,09:01:07.643,2
2021-01-22,2603,32.4,2,09:01:07.900,2
2021-01-22,2603,32.4,3,09:01:07.925,2
2021-01-22,2603,32.45,2,09:01:07.994,1
2021-01-22,2603,32.45,5,09:01:08.001,1
2021-01-22,2603,32.45,3,09:01:08.144,1
2021-01-22,2603,32.45,1,09:01:08.268,1
2021-01-22,2603,32.4,1,09:01:08.441,2
2021-01-22,2603,32.45,1,09:01:08.658,1
2021-01-22,2603,32.45,3,09:01:08.672,1
2021-01-22,2603,32.4,2,09:01:08.800,2
2021-01-22,2603,32.4,1,09:01:09.245,2
2021-01-22,2603,32.45,1,09:01:09.432,1
2021-01-22,2603,32.4,1,09:01:09.764,2
2021-01-22,2603,32.4,2,09:01:09.787,2
2021-01-22,2603,32.45,1,09:01:09.998,1
2021-01-22,2603,32.45,20,09:01:10.092,1
2021-01-22,2603,32.4,10,09:01:10.119,2
2021-01-22,2603,32.45,1,09:01:10.413,1
2021-01-22,2603,32.4,3,09:01:10.486,2
2021-01-22,2603,32.45,5,09:01:10.953,1
2021-01-22,2603,32.45,1,09:01:10.987,1
2021-01-22,2603,32.4,1,09:01:11.051,2
2021-01-22,2603,32.4,91,09:01:11.154,0
2021-01-22,2603,32.4,2,09:01:11.395,1
2021-01-22,2603,32.4,2,09:01:11.397,0
2021-01-22,2603,32.45,10,09:01:11.435,1
2021-01-22,2603,32.4,2,09:01:11.887,2
2021-01-22,2603,32.4,2,09:01:11.923,1
2021-01-22,2603,32.4,1,09:01:12.009,1
2021-01-22,2603,32.4,2,09:01:12.063,1
2021-01-22,2603,32.4,1,09:01:12.270,1
2021-01-22,2603,32.4,5,09:01:12.401,1
2021-01-22,2603,32.4,5,09:01:12.422,1
2021-01-22,2603,32.4,1,09:01:12.529,1
2021-01-22,2603,32.4,2,09:01:12.700,1
2021-01-22,2603,32.4,1,09:01:12.753,1
2021-01-22,2603,32.4,1,09:01:12.847,1
2021-01-22,2603,32.4,1,09:01:12.957,1
2021-01-22,2603,32.4,9,09:01:13.524,1
2021-01-22,2603,32.4,1,09:01:13.611,1
2021-01-22,2603,32.4,25,09:01:13.653,1
2021-01-22,2603,32.4,1,09:01:13.764,1
2021-01-22,2603,32.4,2,09:01:13.821,0
2021-01-22,2603,32.35,3,09:01:13.992,2
2021-01-22,2603,32.35,1,09:01:14.148,2
2021-01-22,2603,32.35,100,09:01:14.334,2
2021-01-22,2603,32.35,59,09:01:14.369,0
2021-01-22,2603,32.4,3,09:01:14.379,1
2021-01-22,2603,32.4,1,09:01:14.640,1
2021-01-22,2603,32.4,4,09:01:14.658,1
2021-01-22,2603,32.3,5,09:01:14.661,2
2021-01-22,2603,32.4,5,09:01:14.771,1
2021-01-22,2603,32.4,2,09:01:15.031,1
2021-01-22,2603,32.4,3,09:01:15.119,1
2021-01-22,2603,32.4,2,09:01:15.153,1
2021-01-22,2603,32.35,2,09:01:15.272,2
2021-01-22,2603,32.3,5,09:01:15.348,2
2021-01-22,2603,32.35,1,09:01:15.648,1
2021-01-22,2603,32.35,5,09:01:15.707,1
2021-01-22,2603,32.35,1,09:01:15.822,1
2021-01-22,2603,32.35,1,09:01:15.850,1
2021-01-22,2603,32.35,1,09:01:15.897,1
2021-01-22,2603,32.35,2,09:01:16.078,1
2021-01-22,2603,32.35,5,09:01:16.383,1
2021-01-22,2603,32.3,1,09:01:16.411,2
2021-01-22,2603,32.35,3,09:01:16.662,1
2021-01-22,2603,32.35,2,09:01:16.758,1
2021-01-22,2603,32.3,10,09:01:17.229,2
2021-01-22,2603,32.3,100,09:01:17.463,2
2021-01-22,2603,32.35,1,09:01:17.744,1
2021-01-22,2603,32.3,20,09:01:17.791,2
2021-01-22,2603,32.3,1,09:01:17.812,2
2021-01-22,2603,32.35,38,09:01:17.864,1
2021-01-22,2603,32.3,18,09:01:18.081,2
2021-01-22,2603,32.3,2,09:01:18.289,2
2021-01-22,2603,32.3,49,09:01:18.391,0
2021-01-22,2603,32.25,1,09:01:18.453,2
2021-01-22,2603,32.25,2,09:01:18.517,2
2021-01-22,2603,32.25,1,09:01:18.535,2
2021-01-22,2603,32.35,1,09:01:18.982,1
2021-01-22,2603,32.25,10,09:01:19.143,2
2021-01-22,2603,32.35,1,09:01:19.215,1
2021-01-22,2603,32.3,1,09:01:19.365,2
2021-01-22,2603,32.3,5,09:01:19.389,2
2021-01-22,2603,32.3,10,09:01:19.555,1
2021-01-22,2603,32.3,1,09:01:19.589,1
2021-01-22,2603,32.3,2,09:01:19.622,0
2021-01-22,2603,32.35,1,09:01:20.114,1
2021-01-22,2603,32.35,1,09:01:20.246,1
2021-01-22,2603,32.35,1,09:01:20.340,1
2021-01-22,2603,32.35,4,09:01:20.358,1
2021-01-22,2603,32.35,5,09:01:20.465,1
2021-01-22,2603,32.3,3,09:01:20.604,2
2021-01-22,2603,32.3,6,09:01:21.080,0
2021-01-22,2603,32.35,10,09:01:21.103,1
2021-01-22,2603,32.25,1,09:01:21.713,2
2021-01-22,2603,32.3,1,09:01:21.807,1
2021-01-22,2603,32.25,3,09:01:21.961,2
2021-01-22,2603,32.3,5,09:01:22.049,1
2021-01-22,2603,32.3,1,09:01:22.116,1
2021-01-22,2603,32.3,10,09:01:22.302,0
2021-01-22,2603,32.35,2,09:01:22.314,1
2021-01-22,2603,32.35,5,09:01:22.348,1
2021-01-22,2603,32.3,3,09:01:22.459,2
2021-01-22,2603,32.25,1,09:01:22.645,2
2021-01-22,2603,32.25,12,09:01:23.067,2
2021-01-22,2603,32.3,10,09:01:23.198,1
2021-01-22,2603,32.3,5,09:01:23.424,1
2021-01-22,2603,32.3,10,09:01:23.692,1
2021-01-22,2603,32.3,1,09:01:23.702,0
2021-01-22,2603,32.35,3,09:01:23.769,1
2021-01-22,2603,32.25,2,09:01:23.819,2
2021-01-22,2603,32.3,10,09:01:24.120,1
2021-01-22,2603,32.3,3,09:01:24.345,1
2021-01-22,2603,32.3,5,09:01:24.410,1
2021-01-22,2603,32.25,5,09:01:24.926,2
2021-01-22,2603,32.3,1,09:01:25.030,1
2021-01-22,2603,32.25,1,09:01:25.094,2
2021-01-22,2603,32.25,10,09:01:25.640,2
2021-01-22,2603,32.25,2,09:01:25.904,2
2021-01-22,2603,32.25,4,09:01:26.085,2
2021-01-22,2603,32.3,1,09:01:26.172,1
2021-01-22,2603,32.25,1,09:01:26.310,2
2021-01-22,2603,32.3,1,09:01:26.361,1
2021-01-22,2603,32.25,1,09:01:26.392,2
2021-01-22,2603,32.3,5,09:01:26.545,1
2021-01-22,2603,32.3,2,09:01:26.560,1
2021-01-22,2603,32.3,1,09:01:26.640,1
2021-01-22,2603,32.25,10,09:01:26.761,2
2021-01-22,2603,32.3,2,09:01:27.128,1
2021-01-22,2603,32.3,1,09:01:27.268,1
2021-01-22,2603,32.3,3,09:01:27.281,1
2021-01-22,2603,32.25,2,09:01:27.364,2
2021-01-22,2603,32.3,1,09:01:27.445,1
2021-01-22,2603,32.25,1,09:01:27.566,2
2021-01-22,2603,32.25,10,09:01:27.619,2
2021-01-22,2603,32.3,5,09:01:27.687,1
2021-01-22,2603,32.3,3,09:01:27.697,1
2021-01-22,2603,32.25,1,09:01:27.780,2
2021-01-22,2603,32.3,10,09:01:27.798,1
2021-01-22,2603,32.25,7,09:01:27.989,2
2021-01-22,2603,32.25,1,09:01:28.204,2
2021-01-22,2603,32.3,2,09:01:28.422,1
2021-01-22,2603,32.25,1,09:01:28.663,2
2021-01-22,2603,32.3,10,09:01:28.705,1
2021-01-22,2603,32.3,10,09:01:28.777,1
2021-01-22,2603,32.25,2,09:01:29.137,2
2021-01-22,2603,32.3,3,09:01:29.276,1
2021-01-22,2603,32.25,1,09:01:29.290,2
2021-01-22,2603,32.3,2,09:01:29.730,1
2021-01-22,2603,32.25,3,09:01:29.914,2
2021-01-22,2603,32.25,1,09:01:29.934,2
2021-01-22,2603,32.3,1,09:01:30.112,1
2021-01-22,2603,32.3,1,09:01:30.322,1
2021-01-22,2603,32.3,58,09:01:30.443,1
2021-01-22,2603,32.3,2,09:01:30.458,1
2021-01-22,2603,32.3,5,09:01:30.491,1
2021-01-22,2603,32.3,2,09:01:30.586,1
2021-01-22,2603,32.3,10,09:01:30.635,1
2021-01-22,2603,32.25,5,09:01:30.823,2
2021-01-22,2603,32.3,10,09:01:31.160,1
2021-01-22,2603,32.25,1,09:01:31.424,2
2021-01-22,2603,32.25,3,09:01:31.495,2
2021-01-22,2603,32.25,100,09:01:31.726,2
2021-01-22,2603,32.25,10,09:01:31.748,2
2021-01-22,2603,32.25,2,09:01:31.946,2
2021-01-22,2603,32.25,2,09:01:32.096,0
2021-01-22,2603,32.2,1,09:01:32.132,2
2021-01-22,2603,32.3,10,09:01:32.174,1
2021-01-22,2603,32.25,1,09:01:32.257,2
2021-01-22,2603,32.3,7,09:01:32.263,1
2021-01-22,2603,32.25,1,09:01:32.294,2
2021-01-22,2603,32.25,1,09:01:32.392,1
2021-01-22,2603,32.25,1,09:01:32.426,1
2021-01-22,2603,32.2,1,09:01:32.505,2
2021-01-22,2603,32.2,100,09:01:32.548,2
2021-01-22,2603,32.25,3,09:01:32.574,1
2021-01-22,2603,32.25,1,09:01:32.726,1
2021-01-22,2603,32.25,18,09:01:32.839,0
2021-01-22,2603,32.3,1,09:01:32.886,2
2021-01-22,2603,32.3,1,09:01:32.954,2
2021-01-22,2603,32.3,14,09:01:32.983,0
2021-01-22,2603,32.25,3,09:01:33.018,2
2021-01-22,2603,32.3,6,09:01:33.488,1
2021-01-22,2603,32.3,1,09:01:33.604,1
2021-01-22,2603,32.25,10,09:01:33.811,2
2021-01-22,2603,32.3,2,09:01:33.900,1
2021-01-22,2603,32.25,9,09:01:33.963,2
2021-01-22,2603,32.3,5,09:01:33.983,1
2021-01-22,2603,32.25,6,09:01:34.137,2
2021-01-22,2603,32.25,1,09:01:34.352,2
2021-01-22,2603,32.25,1,09:01:34.515,0
2021-01-22,2603,32.3,2,09:01:34.863,1
2021-01-22,2603,32.3,2,09:01:34.970,1
2021-01-22,2603,32.2,1,09:01:35.073,2
2021-01-22,2603,32.25,1,09:01:35.133,1
2021-01-22,2603,32.25,1,09:01:35.171,1
2021-01-22,2603,32.25,3,09:01:35.682,2
2021-01-22,2603,32.25,5,09:01:35.822,2
2021-01-22,2603,32.25,1,09:01:35.892,2
